Province/State,Country/Region,Lat,Long,Time,Confirmados diarios,Muertos diarios,Recuperados diarios,Suma confirmados,Suma muertos,Suma recuperados,Porcentaje confirmados,Porcentaje muertos,Porcentaje recuperados
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,1,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
Recovered,Canada,0.0,0.0,4/3/20,0,0,,0,0,,0.0,0.0,0.0
,Laos,19.85627,102.495496,4/3/20,0,0,,10,0,,0.0,0.0,0.0
,Libya,26.3351,17.228331,4/3/20,0,0,0.0,11,1,1.0,0.0,0.0,0.0
,West Bank and Gaza,31.9522,35.2332,4/3/20,33,0,3.0,194,1,21.0,20.496894409937887,0.0,16.666666666666668
,Guinea-Bissau,11.8037,-15.1804,4/3/20,6,0,0.0,15,0,0.0,66.66666666666667,0.0,0.0
,Mali,17.570692,-3.996166000000001,4/3/20,3,0,0.0,39,3,0.0,8.333333333333334,0.0,0.0
,Saint Kitts and Nevis,17.357822,-62.782998,4/3/20,0,0,0.0,9,0,0.0,0.0,0.0,0.0
Northwest Territories,Canada,64.8255,-124.8457,4/3/20,0,0,,2,0,,0.0,0.0,0.0
Yukon,Canada,64.2823,-135.0,4/3/20,0,0,,6,0,,0.0,0.0,0.0
,Kosovo,42.602636,20.902977,4/3/20,1,0,0.0,126,1,10.0,0.8,0.0,0.0
,Burma,21.9162,95.956,4/3/20,0,0,0.0,20,1,0.0,0.0,0.0,0.0
Anguilla,United Kingdom,18.2206,-63.0686,4/3/20,0,0,0.0,3,0,0.0,0.0,0.0,0.0
British Virgin Islands,United Kingdom,18.4207,-64.64,4/3/20,0,0,0.0,3,0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/3/20,0,0,0.0,6,0,0.0,0.0,0.0,0.0
,MS Zaandam,0.0,0.0,4/3/20,0,0,0.0,9,2,0.0,0.0,0.0,0.0
,Botswana,-22.3285,24.6849,4/3/20,0,0,0.0,4,1,0.0,0.0,0.0,0.0
,Burundi,-3.3731,29.9189,4/3/20,0,0,0.0,3,0,0.0,0.0,0.0,0.0
,Sierra Leone,8.460555000000001,-11.779889,4/3/20,0,0,0.0,2,0,0.0,0.0,0.0,0.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/3/20,0,0,0.0,2,0,0.0,0.0,0.0,0.0
,Malawi,-13.254307999999998,34.301525,4/3/20,0,0,0.0,3,0,0.0,0.0,0.0,0.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/3/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/3/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,South Sudan,6.877000000000002,31.307,4/3/20,0,0,,0,0,,0.0,0.0,0.0
,Western Sahara,24.2155,-12.8858,4/3/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Sao Tome and Principe,0.18636,6.613081,4/3/20,0,0,0.0,0,0,0.0,0.0,0.0,0.0
,Yemen,15.552727,48.516388,4/3/20,0,0,,0,0,,0.0,0.0,0.0
,Afghanistan,33.0,65.0,4/4/20,18,1,0.0,299,7,10.0,6.405693950177936,16.666666666666668,0.0
,Albania,41.1533,20.1683,4/4/20,29,3,10.0,333,20,99.0,9.539473684210526,17.647058823529413,11.235955056179776
,Algeria,28.0339,1.6596,4/4/20,80,25,25.0,1251,130,90.0,6.831767719897523,23.80952380952381,38.46153846153846
,Andorra,42.5063,1.5218,4/4/20,27,1,5.0,466,17,21.0,6.150341685649202,6.25,31.25
,Angola,-11.2027,17.8739,4/4/20,2,0,1.0,10,2,2.0,25.0,0.0,100.0
,Antigua and Barbuda,17.0608,-61.7964,4/4/20,0,0,0.0,15,0,0.0,0.0,0.0,0.0
,Argentina,-38.4161,-63.6167,4/4/20,186,4,13.0,1451,43,279.0,14.703557312252965,10.256410256410257,4.887218045112782
,Armenia,40.0691,45.0382,4/4/20,34,0,0.0,770,7,43.0,4.619565217391305,0.0,0.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/4/20,2,1,0.0,93,2,18.0,2.197802197802198,100.0,0.0
New South Wales,Australia,-33.8688,151.2093,4/4/20,104,0,0.0,2493,12,4.0,4.353285893679364,0.0,0.0
Northern Territory,Australia,-12.4634,130.8456,4/4/20,4,0,1.0,26,0,1.0,18.181818181818183,0.0,0.0
Queensland,Australia,-28.0167,153.4,4/4/20,27,0,0.0,900,4,8.0,3.0927835051546393,0.0,0.0
South Australia,Australia,-34.9285,138.6007,4/4/20,11,0,0.0,407,0,46.0,2.7777777777777777,0.0,0.0
Tasmania,Australia,-41.4545,145.9707,4/4/20,6,0,0.0,80,2,5.0,8.108108108108109,0.0,0.0
Victoria,Australia,-37.8136,144.9631,4/4/20,30,1,51.0,1115,8,527.0,2.7649769585253456,14.285714285714286,10.714285714285714
Western Australia,Australia,-31.9505,115.8605,4/4/20,36,0,0.0,436,2,92.0,9.0,0.0,0.0
,Austria,47.5162,14.5501,4/4/20,257,18,485.0,11781,186,2507.0,2.230128427629295,10.714285714285714,23.986152324431256
,Azerbaijan,40.1431,47.5769,4/4/20,78,0,0.0,521,5,32.0,17.607223476297968,0.0,0.0
,Bahamas,25.0343,-77.3963,4/4/20,4,3,0.0,28,4,1.0,16.666666666666668,300.0,0.0
,Bahrain,26.0275,50.55,4/4/20,16,0,41.0,688,4,423.0,2.380952380952381,0.0,10.732984293193716
,Bangladesh,23.685,90.3563,4/4/20,9,2,4.0,70,8,30.0,14.754098360655737,33.333333333333336,15.384615384615385
,Barbados,13.1939,-59.5432,4/4/20,1,0,0.0,52,0,0.0,1.9607843137254901,0.0,0.0
,Belarus,53.7098,27.9534,4/4/20,89,1,0.0,440,5,53.0,25.356125356125357,25.0,0.0
,Belgium,50.8333,4.0,4/4/20,1661,140,375.0,18431,1283,3247.0,9.90459153249851,12.248468941382328,13.057103064066853
,Benin,9.3077,2.3158,4/4/20,0,0,0.0,16,0,2.0,0.0,0.0,0.0
,Bhutan,27.5142,90.4336,4/4/20,0,0,0.0,5,0,2.0,0.0,0.0,0.0
,Bolivia,-16.2902,-63.5887,4/4/20,7,1,0.0,139,10,1.0,5.303030303030303,11.11111111111111,0.0
,Bosnia and Herzegovina,43.9159,17.6791,4/4/20,45,4,3.0,624,21,30.0,7.772020725388601,23.529411764705884,11.11111111111111
,Brazil,-14.235,-51.9253,4/4/20,1304,86,0.0,10360,445,127.0,14.39929328621908,23.955431754874652,0.0
,Brunei,4.5353,114.7277,4/4/20,1,0,1.0,135,1,66.0,0.746268656716418,0.0,1.5384615384615385
,Bulgaria,42.7339,25.4858,4/4/20,18,3,4.0,503,17,34.0,3.711340206185567,21.428571428571427,13.333333333333334
,Burkina Faso,12.2383,-1.5616,4/4/20,16,0,16.0,318,16,66.0,5.298013245033113,0.0,32.0
,Cabo Verde,16.5388,-23.0418,4/4/20,1,0,0.0,7,1,0.0,16.666666666666668,0.0,0.0
,Cambodia,11.55,104.9167,4/4/20,0,0,15.0,114,0,50.0,0.0,0.0,42.857142857142854
,Cameroon,3.848,11.5021,4/4/20,46,1,,555,9,,9.037328094302554,12.5,0.0
Alberta,Canada,53.9333,-116.5765,4/4/20,106,5,,1075,18,,10.939112487100104,38.46153846153846,0.0
British Columbia,Canada,49.2827,-123.1207,4/4/20,29,7,,1203,38,,2.4701873935264054,22.580645161290324,0.0
Grand Princess,Canada,37.6489,-122.6655,4/4/20,0,0,,13,0,,0.0,0.0,0.0
Manitoba,Canada,53.7609,-98.8139,4/4/20,0,0,,182,2,,0.0,0.0,0.0
New Brunswick,Canada,46.5653,-66.4619,4/4/20,0,0,,91,0,,0.0,0.0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/4/20,0,0,,195,1,,0.0,0.0,0.0
Nova Scotia,Canada,44.682,-63.7443,4/4/20,29,0,,236,0,,14.009661835748792,0.0,0.0
Ontario,Canada,51.2538,-85.3232,4/4/20,375,27,,3630,94,,11.52073732718894,40.298507462686565,0.0
Prince Edward Island,Canada,46.5107,-63.4168,4/4/20,0,0,,22,0,,0.0,0.0,0.0
Quebec,Canada,52.9399,-73.5491,4/4/20,0,0,,6101,61,,0.0,0.0,0.0
Saskatchewan,Canada,52.9399,-106.4509,4/4/20,0,0,,220,3,,0.0,0.0,0.0
,Central African Republic,6.6111,20.9394,4/4/20,0,0,0.0,8,0,0.0,0.0,0.0,0.0
,Chad,15.4542,18.7322,4/4/20,1,0,0.0,9,0,0.0,12.5,0.0,0.0
,Chile,-35.6751,-71.543,4/4/20,424,5,101.0,4161,27,528.0,11.345999464811346,22.727272727272727,23.653395784543324
Anhui,China,31.8257,117.2264,4/4/20,0,0,0.0,990,6,984.0,0.0,0.0,0.0
Beijing,China,40.1824,116.4142,4/4/20,1,0,4.0,585,8,438.0,0.17123287671232876,0.0,0.9216589861751152
Chongqing,China,30.0572,107.874,4/4/20,0,0,0.0,579,6,570.0,0.0,0.0,0.0
Fujian,China,26.0789,117.9874,4/4/20,1,0,1.0,350,1,301.0,0.28653295128939826,0.0,0.3333333333333333
Gansu,China,37.8099,101.0583,4/4/20,0,0,4.0,138,2,131.0,0.0,0.0,3.1496062992125986
Guangdong,China,23.3417,113.4244,4/4/20,2,0,10.0,1516,8,1378.0,0.13210039630118892,0.0,0.7309941520467836
Guangxi,China,23.8298,108.7881,4/4/20,0,0,0.0,254,2,252.0,0.0,0.0,0.0
Guizhou,China,26.8154,106.8748,4/4/20,0,0,0.0,147,2,144.0,0.0,0.0,0.0
Hainan,China,19.1959,109.7453,4/4/20,0,0,0.0,168,6,168.0,0.0,0.0,0.0
Hebei,China,39.549,116.1306,4/4/20,0,0,0.0,326,6,310.0,0.0,0.0,0.0
Heilongjiang,China,47.862,127.7615,4/4/20,2,0,,491,13,,0.40899795501022496,0.0,0.0
Henan,China,33.882,113.614,4/4/20,0,0,,1276,22,,0.0,0.0,0.0
Hong Kong,China,22.3,114.2,4/4/20,17,0,0.0,862,4,173.0,2.0118343195266273,0.0,0.0
Hubei,China,30.9756,112.2707,4/4/20,1,4,150.0,67803,3207,63762.0,0.0014748827468216276,0.12488292226038089,0.23580456517638182
Hunan,China,27.6104,111.7088,4/4/20,0,0,0.0,1019,4,1014.0,0.0,0.0,0.0
Inner Mongolia,China,44.0935,113.9448,4/4/20,0,0,0.0,117,1,74.0,0.0,0.0,0.0
Jiangsu,China,32.9711,119.455,4/4/20,0,0,0.0,651,0,632.0,0.0,0.0,0.0
Jiangxi,China,27.614,115.7221,4/4/20,0,0,0.0,937,1,935.0,0.0,0.0,0.0
Jilin,China,43.6661,126.1923,4/4/20,0,0,0.0,98,1,92.0,0.0,0.0,0.0
Liaoning,China,41.2956,122.6085,4/4/20,0,0,1.0,141,2,125.0,0.0,0.0,0.8064516129032258
Macau,China,22.1667,113.55,4/4/20,0,0,0.0,43,0,10.0,0.0,0.0,0.0
Ningxia,China,37.2692,106.1655,4/4/20,0,0,0.0,75,0,75.0,0.0,0.0,0.0
Qinghai,China,35.7452,95.9956,4/4/20,0,0,0.0,18,0,18.0,0.0,0.0,0.0
Shaanxi,China,35.1917,108.8701,4/4/20,1,0,1.0,256,3,245.0,0.39215686274509803,0.0,0.4098360655737705
Shandong,China,36.3427,118.1498,4/4/20,0,0,1.0,778,7,755.0,0.0,0.0,0.13262599469496023
Shanghai,China,31.202,121.4491,4/4/20,3,0,,529,6,,0.5703422053231939,0.0,0.0
Shanxi,China,37.5777,112.2922,4/4/20,0,0,0.0,137,0,133.0,0.0,0.0,0.0
Sichuan,China,30.6171,102.7103,4/4/20,2,0,1.0,557,3,538.0,0.36036036036036034,0.0,0.186219739292365
Tianjin,China,39.3054,117.323,4/4/20,0,0,4.0,180,3,144.0,0.0,0.0,2.857142857142857
Tibet,China,31.6927,88.0924,4/4/20,0,0,0.0,1,0,1.0,0.0,0.0,0.0
Xinjiang,China,41.1129,85.2401,4/4/20,0,0,0.0,76,3,73.0,0.0,0.0,0.0
Yunnan,China,24.974,101.487,4/4/20,0,0,,184,2,,0.0,0.0,0.0
Zhejiang,China,29.1832,120.0934,4/4/20,2,0,1.0,1262,1,1229.0,0.15873015873015872,0.0,0.08143322475570032
,Colombia,4.5709,-74.2973,4/4/20,139,7,30.0,1406,32,85.0,10.970797158642462,28.0,54.54545454545455
,Congo (Brazzaville),-4.0383,21.7587,4/4/20,0,0,0.0,22,2,2.0,0.0,0.0,0.0
,Congo (Kinshasa),-4.0383,21.7587,4/4/20,20,5,0.0,154,18,3.0,14.925373134328359,38.46153846153846,0.0
,Costa Rica,9.7489,-83.7534,4/4/20,19,0,2.0,435,2,13.0,4.5673076923076925,0.0,18.181818181818183
,Cote d'Ivoire,7.54,-5.5471,4/4/20,27,0,6.0,245,1,25.0,12.385321100917432,0.0,31.57894736842105
,Croatia,45.1,15.2,4/4/20,47,4,27.0,1126,12,119.0,4.355885078776645,50.0,29.347826086956523
,Diamond Princess,0.0,0.0,4/4/20,0,0,0.0,712,11,619.0,0.0,0.0,0.0
,Cuba,22.0,-80.0,4/4/20,19,0,0.0,288,6,15.0,7.063197026022305,0.0,0.0
,Cyprus,35.1264,33.4299,4/4/20,30,0,5.0,426,11,33.0,7.575757575757576,0.0,17.857142857142858
,Czechia,49.8175,15.473,4/4/20,381,6,,4472,59,,9.313126374969444,11.320754716981131,0.0
Faroe Islands,Denmark,61.8926,-6.9118,4/4/20,2,0,2.0,181,0,93.0,1.1173184357541899,0.0,2.197802197802198
Greenland,Denmark,71.7069,-42.6043,4/4/20,1,0,0.0,11,0,3.0,10.0,0.0,0.0
,Denmark,56.2639,9.5018,4/4/20,320,22,90.0,4077,161,1283.0,8.517434122970455,15.827338129496402,7.5440067057837386
,Djibouti,11.8251,42.5903,4/4/20,1,0,0.0,50,0,8.0,2.0408163265306123,0.0,0.0
,Dominican Republic,18.7357,-70.1627,4/4/20,0,0,0.0,1488,68,16.0,0.0,0.0,0.0
,Ecuador,-1.8312,-78.1834,4/4/20,97,27,35.0,3465,172,100.0,2.880047505938242,18.620689655172413,53.84615384615385
,Egypt,26.0,30.0,4/4/20,85,5,25.0,1070,71,241.0,8.629441624365482,7.575757575757576,11.574074074074074
,El Salvador,13.7942,-88.8965,4/4/20,10,1,2.0,56,3,2.0,21.73913043478261,50.0,0.0
,Equatorial Guinea,1.5,10.0,4/4/20,0,0,0.0,16,0,1.0,0.0,0.0,0.0
,Eritrea,15.1794,39.7823,4/4/20,7,0,0.0,29,0,0.0,31.818181818181817,0.0,0.0
,Estonia,58.5953,25.0136,4/4/20,78,1,11.0,1039,13,59.0,8.116545265348595,8.333333333333334,22.916666666666668
,Eswatini,-26.5225,31.4659,4/4/20,0,0,0.0,9,0,0.0,0.0,0.0,0.0
,Ethiopia,9.145,40.4897,4/4/20,3,0,0.0,38,0,4.0,8.571428571428571,0.0,0.0
,Fiji,-17.7134,178.065,4/4/20,5,0,0.0,12,0,0.0,71.42857142857143,0.0,0.0
,Finland,64.0,26.0,4/4/20,267,5,0.0,1882,25,300.0,16.53250773993808,25.0,0.0
French Guiana,France,3.9339,-53.1258,4/4/20,4,0,0.0,61,0,22.0,7.017543859649122,0.0,0.0
French Polynesia,France,-17.6797,149.4068,4/4/20,1,0,0.0,40,0,0.0,2.5641025641025643,0.0,0.0
Guadeloupe,France,16.25,-61.5833,4/4/20,4,0,0.0,134,7,24.0,3.076923076923077,0.0,0.0
Mayotte,France,-12.8275,45.1662,4/4/20,6,0,4.0,134,2,14.0,4.6875,0.0,40.0
New Caledonia,France,-20.9043,165.618,4/4/20,0,0,0.0,18,0,1.0,0.0,0.0,0.0
Reunion,France,-21.1351,55.2471,4/4/20,13,0,0.0,334,0,40.0,4.049844236760125,0.0,0.0
Saint Barthelemy,France,17.9,-62.8333,4/4/20,0,0,0.0,6,0,1.0,0.0,0.0,0.0
St Martin,France,18.0708,-63.0501,4/4/20,2,1,3.0,24,2,5.0,9.090909090909092,100.0,150.0
Martinique,France,14.6415,-61.0242,4/4/20,2,0,0.0,145,3,27.0,1.3986013986013985,0.0,0.0
,France,46.2276,2.2137,4/4/20,4267,1053,1430.0,68605,7560,15438.0,6.632161397618826,16.182572614107883,10.20845231296402
,Gabon,-0.8037,11.6094,4/4/20,0,0,0.0,21,1,1.0,0.0,0.0,0.0
,Gambia,13.4432,-15.3101,4/4/20,0,0,0.0,4,1,2.0,0.0,0.0,0.0
,Georgia,42.3154,43.3569,4/4/20,7,1,8.0,162,1,36.0,4.516129032258065,0.0,28.571428571428573
,Germany,51.0,9.0,4/4/20,4933,169,1825.0,96092,1444,26400.0,5.411423995436545,13.254901960784315,7.426246185147508
,Ghana,7.9465,-1.0232,4/4/20,0,0,0.0,205,5,31.0,0.0,0.0,0.0
,Greece,39.0742,21.8243,4/4/20,60,5,0.0,1673,68,78.0,3.7197768133911966,7.936507936507937,0.0
,Guatemala,15.7835,-90.2308,4/4/20,11,1,3.0,61,2,15.0,22.0,100.0,25.0
,Guinea,9.9456,-9.6966,4/4/20,38,0,3.0,111,0,5.0,52.054794520547944,0.0,150.0
,Guyana,5.0,-58.75,4/4/20,0,0,0.0,23,4,0.0,0.0,0.0,0.0
,Haiti,18.9712,-72.2852,4/4/20,2,0,0.0,20,0,1.0,11.11111111111111,0.0,0.0
,Holy See,41.9029,12.4534,4/4/20,0,0,0.0,7,0,0.0,0.0,0.0,0.0
,Honduras,15.2,-86.2419,4/4/20,42,0,0.0,264,15,3.0,18.91891891891892,0.0,0.0
,Hungary,47.1625,19.5033,4/4/20,55,6,15.0,678,32,58.0,8.828250401284109,23.076923076923077,34.883720930232556
,Iceland,64.9631,-19.0208,4/4/20,53,0,87.0,1417,5,396.0,3.8856304985337244,0.0,28.155339805825243
,India,21.0,78.0,4/4/20,515,14,37.0,3082,86,229.0,20.062329567588623,19.444444444444443,19.270833333333332
,Indonesia,-0.7893,113.9213,4/4/20,106,10,16.0,2092,191,150.0,5.337361530715005,5.524861878453039,11.940298507462687
,Iran,32.0,53.0,4/4/20,2560,158,1801.0,55743,3452,19736.0,4.813568245491981,4.796599878567092,10.041817674937274
,Iraq,33.0,44.0,4/4/20,58,2,33.0,878,56,259.0,7.073170731707317,3.7037037037037037,14.601769911504425
,Ireland,53.1424,-7.6921,4/4/20,331,17,20.0,4604,137,25.0,7.746314065059677,14.166666666666666,400.0
,Israel,31.0,35.0,4/4/20,423,4,24.0,7851,44,427.0,5.694668820678514,10.0,5.955334987593052
,Italy,43.0,12.0,4/4/20,4805,681,1238.0,124632,15362,20996.0,4.009947674564163,4.638648593420067,6.265816378175929
,Jamaica,18.1096,-77.2975,4/4/20,6,0,5.0,53,3,7.0,12.76595744680851,0.0,250.0
,Japan,36.0,138.0,4/4/20,522,14,0.0,3139,77,514.0,19.946503630110815,22.22222222222222,0.0
,Jordan,31.24,36.51,4/4/20,13,0,16.0,323,5,74.0,4.193548387096774,0.0,27.586206896551722
,Kazakhstan,48.0196,66.9237,4/4/20,67,0,7.0,531,6,36.0,14.439655172413794,0.0,24.137931034482758
,Kenya,-0.0236,37.9062,4/4/20,4,0,0.0,126,4,4.0,3.278688524590164,0.0,0.0
,"Korea, South",36.0,128.0,4/4/20,94,3,304.0,10156,177,6325.0,0.934207910952097,1.7241379310344827,5.048995183524331
,Kuwait,29.5,47.75,4/4/20,62,1,11.0,479,1,93.0,14.86810551558753,0.0,13.414634146341463
,Kyrgyzstan,41.2044,74.7661,4/4/20,14,0,3.0,144,1,9.0,10.76923076923077,0.0,50.0
,Latvia,56.8796,24.6032,4/4/20,16,0,0.0,509,1,31.0,3.2454361054766734,0.0,0.0
,Lebanon,33.8547,35.8623,4/4/20,12,0,4.0,520,17,54.0,2.3622047244094486,0.0,8.0
,Liberia,6.4281,-9.4295,4/4/20,3,1,3.0,10,1,3.0,42.857142857142854,0.0,0.0
,Liechtenstein,47.14,9.55,4/4/20,2,1,0.0,77,1,0.0,2.6666666666666665,0.0,0.0
,Lithuania,55.1694,23.8813,4/4/20,75,2,0.0,771,11,7.0,10.775862068965518,22.22222222222222,0.0
,Luxembourg,49.8153,6.1296,4/4/20,117,0,0.0,2729,31,500.0,4.479326186830015,0.0,0.0
,Madagascar,-18.7669,46.8691,4/4/20,0,0,0.0,70,0,0.0,0.0,0.0,0.0
,Malaysia,2.5,112.5,4/4/20,150,4,88.0,3483,57,915.0,4.5004500450045,7.547169811320755,10.64087061668682
,Maldives,3.2028,73.2207,4/4/20,0,0,0.0,19,0,13.0,0.0,0.0,0.0
,Malta,35.9375,14.3754,4/4/20,11,0,0.0,213,0,2.0,5.445544554455446,0.0,0.0
,Mauritania,21.0079,10.9408,4/4/20,0,0,0.0,6,1,2.0,0.0,0.0,0.0
,Mauritius,-20.2,57.5,4/4/20,10,0,7.0,196,7,7.0,5.376344086021505,0.0,0.0
,Mexico,23.6345,-102.5528,4/4/20,202,19,0.0,1890,79,633.0,11.966824644549764,31.666666666666668,0.0
,Moldova,47.4116,28.3699,4/4/20,161,4,3.0,752,12,29.0,27.2419627749577,50.0,11.538461538461538
,Monaco,43.7333,7.4167,4/4/20,2,0,0.0,66,1,3.0,3.125,0.0,0.0
,Mongolia,46.8625,103.8467,4/4/20,0,0,0.0,14,0,2.0,0.0,0.0,0.0
,Montenegro,42.5,19.3,4/4/20,27,0,0.0,201,2,1.0,15.517241379310345,0.0,0.0
,Morocco,31.7917,-7.0926,4/4/20,128,11,9.0,919,59,66.0,16.18204804045512,22.916666666666668,15.789473684210526
,Namibia,-22.9576,18.4904,4/4/20,0,0,0.0,14,0,3.0,0.0,0.0,0.0
,Nepal,28.1667,84.25,4/4/20,3,0,0.0,9,0,1.0,50.0,0.0,0.0
Aruba,Netherlands,12.5186,-70.0358,4/4/20,2,0,0.0,64,0,1.0,3.225806451612903,0.0,0.0
Curacao,Netherlands,12.1696,-68.99,4/4/20,0,0,2.0,11,1,5.0,0.0,0.0,66.66666666666667
Sint Maarten,Netherlands,18.0425,-63.0548,4/4/20,0,2,0.0,23,4,6.0,0.0,100.0,0.0
,Netherlands,52.1326,5.2913,4/4/20,904,164,0.0,16627,1651,250.0,5.749538892068943,11.028917283120377,0.0
,New Zealand,-40.9006,174.886,4/4/20,82,0,24.0,950,1,127.0,9.44700460829493,0.0,23.300970873786408
,Nicaragua,12.8654,-85.2072,4/4/20,0,0,0.0,5,1,0.0,0.0,0.0,0.0
